	14458.ERR2373132	14458.ERR2373099	14458.ERR2373141	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373070	14458.ERR2373071	14458.ERR2373079	14458.ERR2373082	14458.ERR2373084	14458.ERR2373057	14458.ERR2373104	14458.ERR2373102	14458.ERR2373105	14458.ERR2373142	14458.ERR2373049	14458.ERR2373051	14458.ERR2373054	14458.ERR2373088	14458.ERR2373130	14458.ERR2373108	14458.ERR2373131	14458.ERR2373113	14458.ERR2373135	14458.ERR2373120	14458.ERR2373116	14458.ERR2373126	14458.ERR2373137
G000701625	0	0	0	0	0	4.0	0	0	0	0	5.0	0	0	0	0	0	1.0	5.0	1.0	6.0	1.0	0	0	0	0	1.0	4.0	0	2.0
G000701645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000701665	1.0	4.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	4.0	2.0	0	5.0	0	0	0	1.0	0	1.0	0	1.0	0
G000701685	195.0	546.0	166.0	197.0	167.0	630.0	310.0	595.0	197.0	858.0	5101.0	423.0	841.0	2608.0	2248.0	2440.0	2055.0	4568.0	3932.0	1562.0	1704.0	4.0	5063.0	593.0	758.0	300.0	7334.0	15924.0	1489.0
G000701705	0	0	0	0	0	0	0	0	0	0	0	0	10.0	1.0	0	0	0	0	0	0	0	0	0	0	0	6.0	1.0	0	0
G000701725	1.0	1.0	1.0	0	1.0	0	1.0	2.0	2.0	3.0	8.0	3.0	4.0	5.0	2.0	6.0	0	11.0	1.0	17.0	11.0	0	7.0	6.0	4.0	0	10.0	2.0	1.0
G000701905	0	0	0	0	2.0	3.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	6.0	1.0	5.0	0	0	1.0	0	0	1.0	7.0	0
G000701965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0
G000702005	0	0	0	0	0	0	0	0	0	0	4.0	0	1.0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	1.0	0
G000702025	0	0	0	0	0	2.0	0	0	0	0	4.0	1.0	0	0	1.0	1.0	0	8.0	2.0	4.0	3.0	0	0	2.0	1.0	1.0	4.0	0	0
G000702065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702125	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000702165	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0
G000702225	0	0	0	0	0	3.0	1.0	5.0	0	1.0	7.0	12.0	2.0	2.0	2.0	0	6.0	7.0	6.0	3.0	5.0	0	2.0	6.0	6.0	3.0	14.0	8.0	1.0
G000702265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702285	0	0	0	0	0	3.0	1.0	5.0	0	1.0	7.0	12.0	2.0	2.0	2.0	0	6.0	7.0	6.0	2.0	4.0	0	2.0	6.0	6.0	3.0	14.0	8.0	1.0
G000702465	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000702485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0
G000702525	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	1.0	0	4.0	0	0	2.0	10.0	0	0	1.0	1.0	0
G000702545	0	0	0	0	1.0	0	0	0	0	0	7.0	0	2.0	0	0	0	0	4.0	2.0	12.0	1.0	0	2.0	0	0	0	2.0	2.0	0
G000702585	0	1.0	0	1.0	1.0	15.0	0	1.0	3.0	4.0	14.0	1.0	2.0	7.0	5.0	2.0	2.0	7.0	16.0	35.0	3.0	2.0	14.0	1.0	3.0	2.0	5.0	16.0	1.0
G000702825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000702845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
G000702945	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000703005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0
G000703065	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0
G000703165	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000705335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
G000706685	0	0	0	0	0	1.0	0	0	0	0	0	0	0	3.0	0	1.0	2.0	1.0	2.0	1.0	1.0	0	1.0	0	0	0	1.0	4.0	1.0
G000708885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000710735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000711235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000711825	0	0	0	0	0	1.0	0	0	1.0	1.0	4.0	1.0	1.0	0	0	1.0	0	6.0	1.0	9.0	1.0	0	1.0	1.0	1.0	1.0	2.0	2.0	1.0
G000711965	3.0	1.0	3.0	0	3.0	6.0	10.0	2.0	5.0	4.0	2.0	0	43.0	0	0	10.0	13.0	2.0	4.0	16.0	16.0	4.0	23.0	25.0	11.0	17.0	0	1.0	0
G000712295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000712595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000712635	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G000715205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000718085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000718315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000718325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000718985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000719025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000719265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000719275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000720335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000720925	0	0	0	0	0	0	6.0	4.0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0
G000721075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000721275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000723165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000723205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000723405	1.0	1.0	1.0	0	0	2.0	4.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	1.0	0	1.0	0	2.0	1.0	0	0	0	0	0
G000723465	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0
G000723525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000724485	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000724545	3.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0	0	0	0	3.0
G000724775	0	1.0	0	1.0	1.0	18.0	0	2.0	3.0	5.0	15.0	2.0	2.0	9.0	6.0	2.0	2.0	7.0	19.0	36.0	3.0	2.0	15.0	3.0	4.0	2.0	6.0	18.0	1.0
G000725165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	2.0	1.0
G000725175	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	4.0	0	1.0	0	1.0	0	0	10.0	0	2.0	0	0	10.0	3.0
G000725365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000725405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000725795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000729985	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000731955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000732605	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	2.0	0	0	0	0	0	0	1.0	1.0	0
G000732635	15.0	9.0	2.0	33.0	112.0	9.0	14.0	9.0	2.0	189.0	42.0	19.0	6.0	122.0	8.0	8.0	26.0	17.0	7.0	55.0	43.0	28.0	22.0	15.0	10.0	11.0	8.0	59.0	4.0
G000732725	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	2.0	0	0	1.0	0	0	0	1.0	1.0	0
G000732905	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0
G000732945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000733765	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000733775	2.0	2.0	0	0	0	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	1.0	0	0	1.0	0
G000733855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000735105	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0
G000735135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000735345	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000735365	0	2.0	1.0	0	1.0	1.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	1.0	0	0
G000735455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000735695	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0
G000736415	0	0	0	0	1.0	0	0	1.0	2.0	1.0	4.0	1.0	0	6.0	1.0	0	1.0	4.0	4.0	8.0	1.0	0	2.0	3.0	2.0	1.0	3.0	7.0	1.0
G000737515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000737665	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000737705	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0
G000737775	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0
G000737845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000737865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000737985	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000738005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000739375	1.0	5.0	4.0	0	1.0	0	15.0	0	0	3.0	1.0	0	0	0	0	0	1.0	1.0	3.0	1.0	1.0	1.0	6.0	0	0	2.0	0	0	1.0
G000739455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0
G000739715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0
G000739795	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000739895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000739995	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000740055	1.0	0	0	3.0	5.0	2.0	1.0	0	0	32.0	4.0	1.0	1.0	13.0	2.0	1.0	2.0	1.0	3.0	3.0	5.0	4.0	3.0	2.0	0	1.0	1.0	6.0	1.0
G000740095	0	0	0	0	4.0	0	12.0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000740455	0	1.0	0	0	0	5.0	0	2.0	0	0	0	2.0	0	1.0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	1.0	0
G000740655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000741165	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000741175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741215	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741255	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	2.0	1.0	0	0	0	0	0	1.0	0	0
G000741285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000741575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741645	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	3.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
G000741695	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000741705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741715	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G000741765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000741785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000743525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000743945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000744185	0	0	0	1.0	1.0	10.0	0	1.0	0	1.0	2.0	0	0	3.0	1.0	0	1.0	1.0	3.0	2.0	1.0	0	0	1.0	0	0	2.0	3.0	0
G000744255	0	0	0	0	0	13.0	0	1.0	0	2.0	3.0	1.0	0	6.0	1.0	0	1.0	1.0	3.0	3.0	2.0	0	1.0	1.0	1.0	1.0	3.0	4.0	1.0
G000744285	0	0	0	0	1.0	8.0	0	0	0	1.0	2.0	1.0	1.0	4.0	1.0	0	1.0	1.0	5.0	2.0	1.0	0	1.0	2.0	1.0	0	1.0	3.0	0
G000744375	0	0	0	0	0	6.0	0	1.0	0	1.0	1.0	0	0	2.0	1.0	0	0	0	1.0	1.0	2.0	0	2.0	1.0	0	1.0	1.0	2.0	0
G000744465	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000744825	0	0	0	0	0	31.0	0	1.0	0	3.0	3.0	0	0	8.0	0	0	2.0	1.0	5.0	5.0	2.0	0	2.0	2.0	1.0	2.0	2.0	7.0	1.0
G000744885	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000744935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000745125	0	0	0	0	0	10.0	0	0	0	0	2.0	0	0	3.0	1.0	0	1.0	0	2.0	2.0	1.0	0	1.0	1.0	0	1.0	2.0	2.0	0
G000745265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000745345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000745545	0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000745725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000745735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000745855	1.0	1.0	1.0	0	1.0	3.0	7.0	0	0	3.0	0	0	1.0	0	0	0	0	2.0	2.0	0	0	0	4.0	1.0	0	0	0	1.0	0
G000745895	0	2.0	0	0	1.0	5.0	1.0	3.0	0	0	4.0	1.0	0	7.0	0	3.0	6.0	3.0	6.0	6.0	6.0	0	5.0	0	1.0	0	1.0	2.0	1.0
G000745955	0	1.0	0	0	0	2.0	0	1.0	0	0	2.0	3.0	0	5.0	0	1.0	3.0	2.0	2.0	3.0	1.0	0	1.0	0	1.0	0	0	2.0	1.0
G000745965	0	0	2.0	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G000746155	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	1.0	0	1.0	2.0	0	1.0	1.0	1.0	0	2.0	2.0	1.0
G000746525	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000746645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G000746875	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000747315	0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	0	4.0	0	3.0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0
G000747345	0	0	0	0	0	6.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	2.0	1.0	0
G000750515	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0
G000750535	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0
G000750635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000751555	2.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	4.0	0	0	0	3.0
G000751775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000752035	1.0	2.0	0	3.0	5.0	21.0	0	4.0	0	1.0	1.0	2.0	2.0	8.0	1.0	0	1.0	1.0	5.0	2.0	4.0	0	1.0	3.0	0	1.0	2.0	5.0	1.0
G000752095	1.0	0	0	1.0	0	3.0	1.0	0	0	2.0	2.0	1.0	1.0	6.0	0	1.0	0	4.0	0	9.0	1.0	1.0	1.0	0	1.0	0	3.0	3.0	0
G000752395	2.0	3.0	0	4.0	15.0	42.0	0	10.0	0	3.0	2.0	5.0	4.0	16.0	2.0	0	2.0	1.0	10.0	5.0	6.0	1.0	1.0	4.0	1.0	2.0	4.0	12.0	1.0
G000752675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
G000753735	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0
G000754275	1.0	9.0	2.0	2.0	3.0	9.0	5.0	6.0	4.0	5.0	18.0	40.0	0	141.0	3.0	12.0	18.0	13.0	39.0	31.0	21.0	6.0	40.0	8.0	7.0	8.0	12.0	108.0	17.0
G000755145	6.0	4.0	0	20.0	24.0	2.0	10.0	12.0	53.0	9.0	68.0	353.0	5.0	50.0	23.0	41.0	0	5.0	72.0	349.0	67.0	1.0	367.0	318.0	83.0	56.0	97.0	57.0	21.0
G000756225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000756615	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000756655	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0
G000756715	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0
G000756775	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000757425	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	1.0
G000757785	0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	2.0	1.0
G000757825	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	1.0	1.0	0	1.0	1.0	0	0	0	0	1.0	0
G000757905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000758685	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000758725	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000758775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000758825	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	0	0	0	0	0
G000758845	0	1.0	1.0	1.0	1.0	0	1.0	1.0	0	0	1.0	1.0	1.0	6.0	2.0	0	2.0	9.0	6.0	5.0	14.0	0	2.0	6.0	1.0	5.0	8.0	4.0	1.0
G000758905	0	2.0	1.0	0	3.0	303.0	1.0	3.0	4.0	2.0	13.0	7.0	5.0	5.0	1.0	4.0	1.0	14.0	4.0	17.0	7.0	1.0	17.0	8.0	8.0	1.0	10.0	13.0	2.0
G000758925	29.0	152.0	52.0	12.0	62.0	64.0	89.0	163.0	75.0	164.0	566.0	299.0	371.0	348.0	201.0	228.0	88.0	619.0	414.0	919.0	575.0	33.0	708.0	688.0	125.0	134.0	602.0	378.0	60.0
G000758945	76.0	147.0	535.0	17.0	84.0	588.0	339.0	55.0	356.0	543.0	10537.0	1064.0	2063.0	373.0	1019.0	336.0	476.0	2605.0	3343.0	8415.0	1250.0	154.0	381.0	3133.0	1252.0	282.0	3109.0	3075.0	41.0
G000758965	0	4.0	0	0	0	0	4.0	0	1.0	0	2.0	1.0	1.0	3.0	0	0	0	3.0	2.0	7.0	6.0	4.0	7.0	0	5.0	0	13.0	12.0	1.0
G000759025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000759715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000761155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000762865	34.0	203.0	60.0	20.0	51.0	118.0	151.0	182.0	120.0	256.0	1129.0	809.0	650.0	300.0	103.0	220.0	116.0	681.0	250.0	1542.0	1402.0	32.0	838.0	718.0	247.0	288.0	743.0	569.0	92.0
G000763095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000763765	181.0	229.0	155.0	79.0	616.0	794.0	153.0	300.0	137.0	225.0	422.0	262.0	41.0	870.0	151.0	249.0	340.0	92.0	811.0	1046.0	213.0	158.0	729.0	250.0	118.0	1165.0	121.0	1055.0	284.0
G000763785	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000763805	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000763885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
