	14458.ERR2373068	14458.ERR2373096	14458.ERR2373109	14458.ERR2373092	14458.ERR2373133	14458.ERR2373106	14458.ERR2373103	14458.ERR2373097	14458.ERR2373125	14458.ERR2373112	14458.ERR2373076	14458.ERR2373134	14458.ERR2373093	14458.ERR2373121	14458.ERR2373090	14458.ERR2373089	14458.ERR2373111	14458.ERR2373050	14458.ERR2373095	14458.ERR2373077	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373098	14458.ERR2373107	14458.ERR2373139	14458.ERR2373140	14458.ERR2373146	14458.ERR2373138	14458.ERR2373144	14458.ERR2373085	14458.ERR2373083	14458.ERR2373080	14458.ERR2373078	14458.ERR2373081	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373136	14458.ERR2373110	14458.ERR2373117	14458.ERR2373053	14458.ERR2373055	14458.ERR2373052	14458.ERR2373118	14458.ERR2373124	14458.ERR2373127	14458.ERR2373123	14458.ERR2373119	14458.ERR2373122
G008801725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G008801775	0	0	0	1.0	0	0	1.0	1.0	0	0	0	0	7.0	0	0	0	0	0	6.0	3.0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	2.0	1.0	1.0	2.0	2.0	0	1.0	0	1.0	2.0	8.0	0	0	0	3.0	2.0	0
G008801825	5.0	0	0	12.0	0	3.0	0	16.0	1.0	1.0	0	0	18.0	3.0	4.0	3.0	6.0	3.0	27.0	1.0	2.0	4.0	15.0	1.0	2.0	0	2.0	0	13.0	4.0	0	2.0	6.0	4.0	9.0	9.0	17.0	13.0	4.0	1.0	10.0	10.0	23.0	37.0	5.0	11.0	1.0	22.0	43.0	5.0
G008801835	6.0	2.0	0	1.0	0	1.0	1.0	1.0	3.0	0	0	2.0	1.0	0	0	2.0	0	1.0	0	2.0	2.0	0	2.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	0	3.0	1.0	2.0	1.0	0	2.0	2.0	3.0	0	0	0	0	0	0	2.0	1.0	1.0	1.0	2.0
G008801845	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G008801915	4.0	1.0	1.0	2.0	0	0	1.0	1.0	4.0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	2.0	1.0	1.0	2.0	1.0	1.0	0	1.0	1.0	0	2.0	1.0	0	1.0	0	1.0	1.0	1.0	0	0	0	1.0	1.0	0	1.0	1.0	1.0	2.0	2.0
G008801925	7.0	3.0	1.0	1.0	3.0	2.0	2.0	1.0	8.0	0	1.0	1.0	2.0	3.0	0	1.0	1.0	0	1.0	0	1.0	0	2.0	1.0	4.0	2.0	1.0	0	4.0	1.0	0	2.0	2.0	1.0	1.0	0	2.0	3.0	10.0	0	0	0	0	0	0	3.0	5.0	2.0	2.0	2.0
G008801935	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008801975	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008802035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	1.0	0	0	0	1.0	4.0	0
G008802075	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	2.0	1.0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	5.0	0
G008802085	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0
G008802205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G008802215	2.0	0	2.0	1.0	1.0	1.0	2.0	2.0	3.0	0	2.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0	1.0	5.0	0	0	2.0	0	1.0	0	0	2.0	1.0	0	3.0	0	2.0	1.0	1.0	3.0	1.0	2.0	2.0	0	1.0	4.0	0	0	1.0	2.0
G008802255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008802955	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	7.0	0	0	0	0	2.0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	5.0	0	0	0	0	0	0	0	1.0	0	0
G008803015	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	1.0	1.0	0	1.0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	4.0	2.0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	0	0	2.0	0	1.0	2.0
G008805035	33.0	0	5.0	33.0	6.0	16.0	1.0	9.0	8.0	3.0	0	0	26.0	12.0	5.0	1.0	20.0	2.0	142.0	1.0	13.0	16.0	4.0	15.0	19.0	0	1.0	0	5.0	17.0	4.0	2.0	28.0	29.0	69.0	9.0	86.0	33.0	2.0	5.0	20.0	7.0	61.0	17.0	2.0	3.0	14.0	42.0	27.0	7.0
G008806325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
G008806995	4.0	0	0	0	1.0	3.0	0	0	2.0	0	0	0	1.0	2.0	0	1.0	1.0	0	11.0	0	0	1.0	1.0	1.0	5.0	0	0	0	1.0	4.0	1.0	0	2.0	8.0	28.0	3.0	18.0	2.0	1.0	1.0	0	0	1.0	0	0	1.0	2.0	3.0	7.0	0
G008807015	3.0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	2.0	0	0	0	0	5.0	0	0	1.0	0	0	2.0	0	0	0	0	4.0	1.0	0	1.0	5.0	23.0	1.0	7.0	1.0	1.0	1.0	0	0	1.0	0	0	0	1.0	1.0	3.0	0
G008807855	3.0	1.0	1.0	1.0	1.0	1.0	0	1.0	4.0	0	1.0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	1.0	0	2.0	0	0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0	0	0	0	1.0	0	1.0	1.0	1.0	1.0	1.0
G008824185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008830185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008830385	1.0	0	0	14.0	0	1.0	0	5.0	0	2.0	0	0	11.0	0	2.0	0	12.0	1.0	22.0	2.0	0	0	10.0	2.0	2.0	0	0	1.0	30.0	3.0	0	8.0	1.0	0	1.0	0	5.0	28.0	0	1.0	6.0	1.0	6.0	11.0	1.0	11.0	0	6.0	20.0	1.0
G008831035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0
G008831075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008831085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008831125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
G008831155	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G008831305	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0
G008831385	0	0	0	2.0	0	0	0	1.0	1.0	1.0	0	3.0	8.0	0	0	0	12.0	0	1.0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	35.0	3.0	5.0	0	1.0	0	4.0	0	1.0	1.0	0	2.0	24.0	0	2.0	2.0
G008831485	0	0	0	0	0	0	0	0	0	0	0	0	0	162.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008868275	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	2.0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0
G008868295	0	0	0	1.0	0	0	0	0	1.0	4.0	0	74.0	0	2382.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	16.0	0	0
G008876665	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	79.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008932115	13.0	20.0	4.0	5.0	10.0	4.0	2.0	5.0	20.0	0	6.0	2.0	8.0	4.0	5.0	9.0	12.0	13.0	0	5.0	8.0	4.0	4.0	21.0	7.0	7.0	1.0	1.0	6.0	12.0	1.0	22.0	5.0	4.0	21.0	4.0	31.0	4.0	7.0	8.0	3.0	4.0	1.0	7.0	7.0	14.0	10.0	6.0	11.0	15.0
G008973665	7.0	20.0	5.0	26.0	15.0	4.0	16.0	15.0	11.0	7.0	3.0	13.0	32.0	1.0	10.0	8.0	14.0	17.0	62.0	2.0	22.0	8.0	10.0	18.0	37.0	5.0	4.0	36.0	8.0	5.0	10.0	7.0	3.0	3.0	4.0	7.0	8.0	11.0	7.0	5.0	30.0	2.0	3.0	16.0	9.0	11.0	11.0	12.0	17.0	5.0
G008973725	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G008973825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G009025875	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	5.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009036245	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009173485	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0
G009176305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009176645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
G009184425	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009184725	0	0	0	2.0	0	0	0	2.0	0	0	0	14.0	24.0	292.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	169.0	0	0	1.0	0	0	19.0	0	1.0	0	1.0	0	0	0	1.0	0
G009192725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009192735	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009192745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009192775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009193175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009193185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009193255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G009193295	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	4.0	0	0	0	1.0	0	1.0	0	0	0	2.0	1.0	0	2.0	0	0	0	0	6.0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0
G009193325	8.0	1.0	1.0	104.0	0	16.0	0	69.0	0	13.0	4.0	0	73.0	8.0	11.0	3.0	20.0	5.0	72.0	6.0	2.0	7.0	26.0	8.0	11.0	0	6.0	2.0	14.0	30.0	9.0	13.0	25.0	4.0	6.0	6.0	56.0	71.0	1.0	10.0	79.0	26.0	14.0	69.0	18.0	18.0	1.0	35.0	911.0	1.0
G009193585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009296165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009299305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009299485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0
G009299505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009362315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009362935	0	1.0	0	36.0	0	0	0	268.0	0	1.0	0	62.0	0	556.0	4.0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	10.0	0	0	5.0	0	0
G009363175	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G009371875	70.0	117.0	48.0	130.0	93.0	62.0	47.0	82.0	76.0	52.0	37.0	81.0	106.0	39.0	76.0	51.0	76.0	99.0	206.0	28.0	74.0	70.0	45.0	110.0	125.0	58.0	60.0	104.0	29.0	11.0	63.0	40.0	48.0	51.0	47.0	63.0	53.0	44.0	48.0	54.0	139.0	36.0	41.0	61.0	114.0	64.0	84.0	43.0	81.0	37.0
G009371885	63.0	127.0	48.0	137.0	81.0	57.0	50.0	84.0	85.0	48.0	36.0	78.0	117.0	34.0	81.0	46.0	92.0	95.0	242.0	26.0	74.0	75.0	43.0	111.0	135.0	52.0	56.0	127.0	27.0	13.0	62.0	38.0	42.0	50.0	44.0	57.0	46.0	49.0	39.0	54.0	148.0	33.0	36.0	59.0	112.0	70.0	83.0	46.0	77.0	33.0
G009377195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009380165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009380215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009428965	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009455635	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0
G009467795	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G009467805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009495405	3.0	2.0	0	33.0	0	8.0	0	15.0	1.0	5.0	1.0	2.0	26.0	4.0	4.0	1.0	6.0	1.0	21.0	6.0	1.0	1.0	13.0	2.0	3.0	1.0	3.0	1.0	2.0	9.0	7.0	27.0	6.0	2.0	3.0	5.0	6.0	86.0	1.0	1.0	10.0	9.0	13.0	21.0	3.0	7.0	1.0	12.0	28.0	1.0
G009495475	0	0	0	0	0	0	0	0	0	0	0	0	1.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G009496975	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G009600965	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009600985	0	0	0	0	0	0	0	0	0	0	0	1.0	0	22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009600995	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G009601015	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G009602465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009602535	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009602705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009604425	6.0	47.0	9.0	45.0	19.0	9.0	8.0	18.0	18.0	8.0	7.0	10.0	40.0	4.0	22.0	6.0	25.0	31.0	67.0	4.0	27.0	10.0	13.0	22.0	50.0	7.0	8.0	30.0	7.0	3.0	10.0	8.0	4.0	4.0	5.0	15.0	13.0	14.0	8.0	10.0	37.0	3.0	9.0	20.0	14.0	16.0	15.0	12.0	14.0	9.0
G009617855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G009617915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G009646115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009646335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009649785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009650015	0	0	0	1.0	0	0	0	0	0	0	0	0	0	110.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0
G009650435	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009659375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G009659415	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	1.0	0	0	0	0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	0	0	0	1.0	8.0	1.0	4.0	0	4.0	5.0	1.0	1.0	1.0	1.0	0	1.0	0	1.0	1.0	2.0
G009659625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009660355	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009660455	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G009668655	35.0	141.0	30.0	137.0	37.0	37.0	46.0	83.0	68.0	39.0	21.0	61.0	130.0	12.0	58.0	44.0	101.0	85.0	232.0	26.0	65.0	44.0	45.0	92.0	171.0	27.0	28.0	131.0	40.0	10.0	35.0	27.0	15.0	28.0	32.0	48.0	47.0	32.0	39.0	57.0	137.0	14.0	25.0	53.0	68.0	55.0	51.0	32.0	72.0	28.0
G009671065	7.0	0	0	1.0	1.0	5.0	1.0	2.0	7.0	0	1.0	0	1.0	12.0	0	1.0	3.0	0	28.0	0	0	5.0	3.0	7.0	10.0	0	1.0	0	1.0	12.0	1.0	1.0	10.0	59.0	63.0	11.0	46.0	8.0	1.0	4.0	1.0	0	1.0	4.0	0	0	4.0	15.0	38.0	0
G009671285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G009676365	0	0	0	0	0	0	0	0	0	0	0	0	0	32.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	11.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G009676955	2.0	0	0	20.0	1.0	2.0	0	5.0	0	2.0	0	0	10.0	0	0	0	3.0	0	33.0	3.0	0	0	3.0	0	4.0	0	3.0	1.0	3.0	4.0	0	7.0	0	0	7.0	11.0	7.0	14.0	0	0	4.0	2.0	4.0	20.0	0	4.0	0	4.0	17.0	1.0
G009676995	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0
G009684715	1.0	0	1.0	1.0	0	1.0	0	1.0	1.0	0	0	0	5.0	2.0	0	1.0	3.0	3.0	15.0	0	0	11.0	2.0	2.0	7.0	0	0	0	6.0	16.0	0	0	4.0	13.0	16.0	11.0	12.0	1.0	35.0	4.0	5.0	0	1.0	3.0	0	1.0	2.0	3.0	3.0	1.0
G009684755	1.0	0	0	1.0	1.0	8.0	0	7.0	0	0	2.0	1.0	5.0	0	1.0	0	3.0	0	8.0	2.0	1.0	0	0	0	3.0	1.0	8.0	0	0	1.0	0	0	2.0	1.0	0	1.0	3.0	5.0	1.0	1.0	4.0	9.0	4.0	3.0	10.0	3.0	3.0	7.0	15.0	0
G009687905	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
