	14458.ERR2373049	14458.ERR2373113	14458.ERR2373132	14458.ERR2373070	14458.ERR2373108	14458.ERR2373088	14458.ERR2373071	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373099	14458.ERR2373105	14458.ERR2373104	14458.ERR2373102	14458.ERR2373141	14458.ERR2373142	14458.ERR2373135	14458.ERR2373137	14458.ERR2373079	14458.ERR2373084	14458.ERR2373082	14458.ERR2373130	14458.ERR2373131	14458.ERR2373051	14458.ERR2373116	14458.ERR2373057	14458.ERR2373054	14458.ERR2373120	14458.ERR2373126
G003668715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003668875	12.0	30.0	18.0	15.0	39.0	11.0	8.0	1.0	10.0	8.0	11.0	15.0	26.0	14.0	5.0	17.0	7.0	5.0	8.0	13.0	7.0	11.0	12.0	15.0	44.0	7.0	7.0	13.0	17.0
G003686955	1.0	2.0	1.0	0	3.0	13.0	4.0	2.0	1.0	6.0	1.0	4.0	2.0	7.0	0	0	1.0	0	1.0	1.0	5.0	7.0	1.0	1.0	2.0	1.0	8.0	0	3.0
G003687175	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003687415	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	1.0
G003687455	2.0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	4.0	0	0	0	0	1.0	0	0	0	1.0	0	2.0	0	2.0	2.0	2.0
G003688415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003688445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003688935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G003688995	11.0	37.0	17.0	22.0	70.0	13.0	12.0	4.0	23.0	22.0	14.0	22.0	72.0	18.0	11.0	21.0	13.0	11.0	5.0	21.0	8.0	12.0	17.0	22.0	67.0	5.0	12.0	16.0	29.0
G003693265	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	2.0	0
G003696285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G003696315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003697165	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003697915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003700725	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003702705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003703815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003703835	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003710065	0	1.0	0	0	0	1.0	2.0	0	0	2.0	2.0	0	0	1.0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	2.0
G003716585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003716875	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003718735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003719485	11.0	14.0	16.0	19.0	22.0	8.0	8.0	2.0	16.0	5.0	7.0	15.0	19.0	8.0	9.0	19.0	9.0	6.0	5.0	10.0	8.0	10.0	9.0	10.0	22.0	5.0	10.0	11.0	12.0
G003722335	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003724135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003724155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003725295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0
G003725415	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	5.0	1.0	1.0	0	0	0	0	0
G003725955	0	0	0	2.0	0	2.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	9.0	0	0	0	0	0	0	1.0	0	1.0
G003725995	4.0	5.0	1.0	2.0	0	6.0	0	0	0	0	0	0	0	3.0	0	0	1.0	0	1.0	2.0	0	1.0	1.0	0	2.0	0	0	7.0	3.0
G003726035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003729955	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003729975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003729985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003730015	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G003730065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003730115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
G003732435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003752415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003752505	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003788965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003788975	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0
G003795125	0	0	0	0	0	1.0	1.0	0	0	5.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G003795145	1.0	0	0	0	0	2.0	0	0	0	6.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G003795365	3.0	0	0	0	0	2.0	1.0	0	1.0	2.0	0	0	0	5.0	0	2.0	1.0	2.0	0	2.0	0	4.0	2.0	3.0	2.0	1.0	3.0	0	14.0
G003797835	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0
G003797945	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003798325	14.0	1.0	0	0	5.0	60.0	0	2.0	0	0	0	2.0	2.0	0	0	0	13.0	0	26.0	12.0	8.0	184.0	6.0	1.0	2.0	6.0	190.0	9.0	6.0
G003812345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003812505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	8.0	0	0	0	0	0
G003813165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003814515	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003814555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003814575	0	0	0	0	0	1.0	2.0	0	0	1.0	1.0	0	0	13.0	0	0	1.0	3.0	0	0	1.0	3.0	2.0	0	0	1.0	2.0	0	24.0
G003815635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003815695	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003815775	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003815875	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G003815915	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003815975	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003818115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003837865	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	2.0	0	1.0	0	0
G003841405	0	0	0	0	0	1.0	0	0	0	4.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G003843835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003843855	1.0	1.0	0	1.0	0	1.0	1.0	0	0	1.0	0	0	0	8.0	0	1.0	1.0	2.0	0	2.0	0	1.0	4.0	1.0	0	1.0	1.0	0	5.0
G003851555	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G003851905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G003852045	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003852705	0	1.0	0	0	0	1.0	1.0	2.0	1.0	1.0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	2.0	0	2.0
G003852895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003855455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003856375	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0
G003856525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003856865	0	0	0	0	0	0	1.0	0	1.0	3.0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0
G003858455	5.0	3.0	0	1.0	0	8.0	0	0	0	1.0	0	1.0	1.0	2.0	0	1.0	1.0	1.0	0	6.0	1.0	1.0	1.0	3.0	4.0	1.0	2.0	2.0	3.0
G003858535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003860075	1.0	3.0	0	1.0	1.0	7.0	0	0	0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	5.0	2.0	2.0	1.0	1.0	3.0	0	1.0	1.0	2.0
G003860505	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003860525	0	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003860545	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	1.0
G003860565	0	0	0	5.0	0	0	0	0	0	2.0	1.0	0	2.0	1.0	0	0	0	0	0	1.0	1.0	0	2.0	1.0	1.0	0	2.0	0	1.0
G003860585	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003862475	54.0	204.0	64.0	44.0	16.0	255.0	566.0	12.0	168.0	126.0	653.0	220.0	77.0	990.0	20.0	315.0	270.0	512.0	35.0	603.0	200.0	1023.0	1128.0	1451.0	839.0	474.0	189.0	41.0	883.0
G003862485	850.0	1592.0	72.0	276.0	204.0	3655.0	108.0	38.0	123.0	379.0	135.0	225.0	302.0	512.0	186.0	72.0	625.0	107.0	550.0	4428.0	750.0	3472.0	283.0	860.0	1116.0	290.0	1739.0	780.0	1241.0
G003863365	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003863415	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003864415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003865035	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	1.0	0	2.0	1.0	1.0	1.0	1.0	1.0	0	5.0
G003865075	2.0	7.0	1.0	2.0	1.0	11.0	3.0	0	0	2.0	4.0	2.0	5.0	8.0	2.0	5.0	8.0	2.0	2.0	13.0	5.0	19.0	6.0	29.0	14.0	6.0	3.0	3.0	14.0
G003865495	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003885045	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003885105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003892345	0	55.0	41.0	13.0	0	138.0	21.0	0	0	498.0	75.0	2.0	0	81.0	1.0	4.0	0	195.0	0	511.0	38.0	2.0	27.0	29.0	0	13.0	79.0	10.0	106.0
G003925875	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G003931795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003932715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003934295	6.0	3.0	1.0	1.0	0	1.0	10.0	8.0	11.0	47.0	2.0	9.0	6.0	19.0	0	0	1.0	1.0	0	0	26.0	6.0	1.0	1.0	5.0	3.0	23.0	0	5.0
G003940805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003940825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003945365	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
G003946005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946025	3.0	2.0	2.0	2.0	4.0	6.0	1.0	4.0	10.0	1.0	1.0	1.0	0	14.0	0	1.0	1.0	0	0	5.0	33.0	6.0	3.0	1.0	1.0	1.0	1.0	1.0	7.0
G003946045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946085	0	2.0	0	0	0	7.0	0	0	0	2.0	0	1.0	1.0	0	0	0	1.0	0	1.0	10.0	0	1.0	0	0	4.0	1.0	4.0	1.0	2.0
G003946095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G003946165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946515	3.0	2.0	0	0	1.0	4.0	0	0	0	3.0	0	3.0	1.0	1.0	0	1.0	0	1.0	0	4.0	3.0	0	2.0	3.0	9.0	0	19.0	0	6.0
G003946545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946555	1.0	0	0	0	1.0	0	0	1.0	2.0	2.0	0	0	0	2.0	0	0	0	0	0	2.0	11.0	1.0	1.0	0	0	0	1.0	0	1.0
G003946575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946655	7.0	5.0	5.0	4.0	10.0	15.0	2.0	11.0	33.0	3.0	3.0	2.0	2.0	39.0	1.0	1.0	3.0	1.0	0	13.0	76.0	13.0	6.0	5.0	4.0	5.0	2.0	4.0	17.0
G003946675	7.0	6.0	6.0	4.0	10.0	14.0	2.0	11.0	37.0	1.0	3.0	3.0	2.0	34.0	0	3.0	3.0	2.0	0	14.0	64.0	13.0	5.0	5.0	3.0	6.0	1.0	4.0	19.0
G003946695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946725	0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	3.0	0	0	0	0	0	1.0	7.0	1.0	1.0	0	1.0	1.0	2.0	0	2.0
G003946865	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003946915	0	0	0	0	0	0	2.0	0	4.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0
G003950295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003950315	0	0	0	0	0	1.0	0	0	0	3.0	0	0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
G003950325	9.0	5.0	5.0	4.0	9.0	13.0	2.0	9.0	36.0	3.0	3.0	2.0	2.0	39.0	0	2.0	3.0	1.0	1.0	13.0	70.0	11.0	7.0	5.0	3.0	5.0	2.0	3.0	17.0
G003950515	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0
G003951095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003951285	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003952165	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G003952225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003952265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003952825	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G003955735	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003955755	5.0	1.0	0	1.0	0	5.0	2.0	1.0	1.0	23.0	0	1.0	0	11.0	0	0	1.0	1.0	0	5.0	8.0	3.0	2.0	2.0	4.0	1.0	4.0	1.0	7.0
G003957255	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003959475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003963555	44.0	80.0	3.0	14.0	7.0	132.0	30.0	40.0	13.0	64.0	4.0	26.0	53.0	99.0	3.0	25.0	13.0	29.0	27.0	27.0	161.0	61.0	45.0	37.0	156.0	22.0	54.0	503.0	93.0
G003964805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G003964905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003965815	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0
G003966625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003966875	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003966895	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G003966955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003967035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003967075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003967275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003968885	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003970385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003970425	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	4.0	1.0	4.0	0	0	0	0	11.0	0	0	1.0	0	0	8.0
G003970495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003970515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003970555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003970915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G003971195	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0
G003971235	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003977595	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003977605	59.0	1172.0	5.0	50.0	13.0	214.0	511.0	18.0	196.0	42.0	47.0	238.0	146.0	1596.0	19.0	399.0	868.0	568.0	636.0	273.0	150.0	389.0	1208.0	145.0	223.0	1334.0	515.0	93.0	289.0
G003977685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003984675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003986935	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G003987045	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003987395	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003987495	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003987515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G003987555	0	1.0	0	0	0	1.0	17.0	0	0	1.0	0	0	0	14.0	0	0	0	1.0	0	2.0	0	1.0	6.0	3.0	1.0	2.0	2.0	0	3.0
G003987565	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
G003987575	0	0	0	0	0	1.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0
G003987595	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003987645	0	0	0	0	0	8.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003987655	7.0	6.0	5.0	3.0	9.0	13.0	2.0	10.0	33.0	2.0	2.0	2.0	2.0	39.0	1.0	3.0	3.0	1.0	1.0	14.0	65.0	12.0	5.0	5.0	3.0	5.0	1.0	4.0	18.0
G003990335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003990875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003990895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G003991565	2.0	7.0	0	3.0	0	11.0	2.0	0	0	4.0	4.0	2.0	3.0	5.0	1.0	2.0	2.0	1.0	0	16.0	2.0	11.0	14.0	9.0	11.0	5.0	6.0	3.0	10.0
